market_id,symbol,question,polarity,polarity_source,pct,converged,asset_confidence,question_confidence,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_candidate_order,allocation_mode,event_family,event_priority,feat_runup_since_t0,rank_runup_clipped,entry_prob_rank_value,supporting_market_ids,supporting_questions,same_day_rank,entry_prob_rank,runup_rank,skip_reason,preempted_trade_id,preempt_reason,duplicate_signal_upgrade,_qty,_position_size_pct,_asset_entry_notional,_equity_at_entry,invested_frac_pct,_benchmark_sell_cost,_asset_buy_cost,allocation_trade_id,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
627739,AAL,Will American Airlines Group (AAL) beat quarterly earnings?,1,llm,0.85,YES,6.0,6.0,American Airlines Earnings,1.0,train,2025-10-13,0.85,11.74,2025-10-15,12.5,poly<0.5725772170351875,4.6,-1.87,6.47,2025-10-13 00:00:00+00:00,2025-10-15 00:00:00+00:00,2025-10-10,2025-10-23,195,event_priority,earnings,2,-0.024555457370799894,-0.024555,0.85,,,1,1,3,,,,0,1357,0.11475557931764958,15931.18,139025.55,11.4592,8.73,12.72,47,poly<0.5725772170351875,1031.32,987.35,6.1976,43.97,16962.5,28.1292
627660,DGX,Will Quest Diagnostics (DGX) beat quarterly earnings?,1,llm,0.9,YES,6.0,6.0,Quest Diagnostics Earnings,1.0,train,2025-10-08,0.9,180.89,2025-10-16,186.32,profit_lock_3%,3.99,-1.3,3.0,2025-10-08 00:00:00+00:00,2025-10-16 00:00:00+00:00,2025-10-08,2025-10-21,182,event_priority,earnings,2,0.0,0.0,0.9,,,1,1,1,,,,0,88,0.11475557931764958,15918.32,139830.53,11.384,8.78,8.31,43,profit_lock_3%,477.84,443.21,2.7843,34.63,16396.16,27.2982
627658,PM,Will Philip Morris International (PM) beat quarterly earnings?,1,llm,0.92,YES,7.0,7.0,Philip Morris International Earnings,1.0,train,2025-10-09,0.92,156.85,2025-10-20,158.06,resolution-1d,2.99,-2.13,0.77,2025-10-09 00:00:00+00:00,2025-10-20 00:00:00+00:00,2025-10-08,2025-10-21,184,event_priority,earnings,2,0.0,0.0,0.92,,,1,1,2,,,,0,101,0.11475557931764958,15841.85,138816.62,11.4121,8.72,8.27,46,resolution-1d,122.21,88.12,0.5562,34.09,15964.06,26.0767
637859,WDFC,Will WD-40 Company (WDFC) beat quarterly earnings?,1,llm,0.805,YES,5.0,5.0,WD-40 Company Earnings,1.0,train,2025-10-20,0.805,193.07,2025-10-21,198.58,resolution-1d,0.0,-2.94,2.85,2025-10-20 00:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-17,2025-10-22,207,event_priority,earnings,2,0.026442151657560142,0.026442,0.805,,,5,5,1,,,,0,85,0.11475557931764958,16410.95,143345.94,11.4485,8.98,8.56,54,resolution-1d,468.35,432.77,2.6371,35.58,16879.3,27.579
637883,SSNC,Will SS&C Technologies Holdings (SSNC) beat quarterly earnings?,1,llm,0.855,YES,6.0,6.0,SS&C Technologies Earnings,1.0,train,2025-10-20,0.855,81.39,2025-10-22,82.05,resolution-1d,1.76,-1.71,0.81,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,199,event_priority,earnings,2,0.0017601130002138365,0.00176,0.855,,,1,1,7,,,,0,201,0.11475557931764958,16359.39,143421.09,11.4065,9.02,8.88,50,resolution-1d,132.66,96.76,0.5915,35.9,16492.05,27.2078
637877,HON,Will Honeywell International (HON) beat quarterly earnings?,1,llm,0.845,YES,7.0,7.0,Honeywell International Earnings,1.0,train,2025-10-20,0.845,194.18,2025-10-22,194.73,resolution-1d,2.22,-0.83,0.28,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,215,event_priority,earnings,2,-0.0010336721162086393,-0.001034,0.845,,,2,2,8,,,,0,84,0.11475557931764958,16311.12,143403.19,11.3743,8.99,8.51,51,resolution-1d,46.2,11.2,0.0686,35.0,16357.32,26.9861
637869,COUR,Will Coursera (COUR) beat quarterly earnings?,1,llm,0.83,NO,5.0,5.0,Coursera Earnings,1.0,train,2025-10-20,0.83,10.62,2025-10-22,10.45,resolution-1d,1.32,-5.74,-1.6,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,213,event_priority,earnings,2,-0.005946523162470907,-0.005947,0.83,,,3,3,9,,,,0,1547,0.11475557931764958,16429.14,143386.09,11.458,8.97,13.63,52,resolution-1d,-262.99,-307.96,-1.8745,44.97,16166.15,26.6623
637884,TMUS,Will T-Mobile US (TMUS) beat quarterly earnings?,1,llm,0.81,YES,7.0,7.0,T-Mobile US Earnings,1.0,train,2025-10-20,0.81,230.09,2025-10-22,227.4,resolution-1d,0.18,-4.92,-1.17,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,204,event_priority,earnings,2,0.012718061036100403,0.012718,0.81,,,4,4,2,,,,0,71,0.11475557931764958,16336.39,143363.49,11.3951,9.03,8.52,53,resolution-1d,-190.99,-225.83,-1.3823,34.84,16145.4,26.6365
637880,STBA,Will S&T Bancorp (STBA) beat quarterly earnings?,1,llm,0.805,YES,5.0,5.0,S&T Bancorp Earnings,1.0,train,2025-10-20,0.805,35.69,2025-10-22,35.69,resolution-1d,0.92,-2.38,0.0,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,196,event_priority,earnings,2,0.009812413783992335,0.009812,0.805,,,6,5,3,,,,0,460,0.11475557931764958,16417.4,143328.41,11.4544,9.02,9.82,55,resolution-1d,0.0,-37.66,-0.2294,37.66,16417.4,27.0831
637876,HAS,Will Hasbro (HAS) beat quarterly earnings?,1,llm,0.805,YES,6.0,6.0,Hasbro Earnings,1.0,train,2025-10-20,0.805,74.79,2025-10-22,75.16,resolution-1d,1.03,-1.27,0.49,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,211,event_priority,earnings,2,0.005510699251427109,0.005511,0.805,,,7,5,4,,,,0,168,0.11475557931764958,12564.72,143309.57,8.7675,7.0,6.87,56,resolution-1d,62.16,34.38,0.2736,27.78,12626.88,20.831
613046,XOM,Will Exxon Mobil (XOM) beat quarterly earnings?,1,llm,0.84,YES,6.0,6.0,Exxon Mobil Earnings,1.0,train,2025-10-01,0.84,111.99,2025-10-24,116.47,profit_lock_4%,4.34,-1.43,4.0,2025-10-01 00:00:00+00:00,2025-10-24 00:00:00+00:00,2025-09-26,2025-10-31,131,event_priority,earnings,2,0.014101608568683588,0.014102,0.84,,,1,1,1,,,,0,143,0.11475557931764958,16014.57,140271.84,11.4168,8.8,8.51,39,profit_lock_4%,640.64,605.37,3.7801,35.27,16655.21,26.9604
643017,EA,Will Electronic Arts (EA) beat quarterly earnings?,1,llm,0.83,YES,6.0,6.0,Electronic Arts Earnings,0.95,train,2025-10-22,0.83,200.75,2025-10-27,200.5,resolution-1d,0.07,-0.22,-0.12,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,235,event_priority,earnings,2,0.0009972423096427097,0.000997,0.83,,,2,2,2,,,,0,81,0.11475557931764958,16260.75,143346.02,11.3437,8.88,8.48,60,resolution-1d,-20.25,-54.99,-0.3382,34.74,16240.5,25.8293
643022,JBLU,Will JetBlue Airways (JBLU) beat quarterly earnings?,1,llm,0.795,YES,5.0,5.0,JetBlue Airways Earnings,0.95,train,2025-10-22,0.795,4.62,2025-10-27,4.72,resolution-1d,1.73,-2.16,2.16,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,232,event_priority,earnings,2,-0.008583683082144522,-0.008584,0.795,,,3,3,3,,,,0,3553,0.11475557931764958,16414.86,143328.66,11.4526,8.94,20.64,61,resolution-1d,355.3,295.71,1.8015,59.59,16770.16,26.6525
643038,SOFI,Will SoFi Technologies (SOFI) beat quarterly earnings?,1,llm,0.795,YES,5.0,5.0,SoFi Technologies Earnings,0.95,train,2025-10-22,0.795,27.19,2025-10-27,29.64,profit_lock_9%,9.86,-2.98,9.0,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,240,event_priority,earnings,2,-0.054260850989300224,-0.054261,0.795,,,4,3,4,,,,0,604,0.11475557931764958,16422.76,143299.08,11.4605,9.03,10.33,62,profit_lock_9%,1479.8,1439.59,8.7658,40.21,17902.56,28.47
627749,VZ,Will Verizon Communications (VZ) beat quarterly earnings?,1,llm,0.795,YES,7.0,7.0,Verizon Communications Earnings,1.0,train,2025-10-13,0.795,39.75,2025-10-28,39.32,resolution-1d,2.82,-3.42,-1.08,2025-10-13 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-09,2025-10-29,193,event_priority,earnings,2,-0.01185861247310005,-0.011859,0.795,,,3,3,2,,,,0,400,0.11475557931764958,15900.0,138986.2,11.44,8.76,9.35,49,resolution-1d,-172.0,-208.02,-1.3083,36.02,15728.0,24.8216
642130,GOOGL,Will Alphabet (GOOGL) beat quarterly earnings?,1,llm,0.88,YES,7.0,7.0,Alphabet Earnings,1.0,train,2025-10-21,0.88,250.46,2025-10-28,267.99,profit_lock_7%,7.86,-2.52,7.0,2025-10-21 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-21,2025-10-29,223,event_priority,earnings,2,0.0,0.0,0.88,,,1,1,1,,,,0,65,0.11475557931764958,16279.9,144172.4,11.292,9.07,8.49,57,profit_lock_7%,1139.45,1103.3,6.777,36.15,17419.35,27.4928
643054,MSFT,Will Microsoft (MSFT) beat quarterly earnings?,1,llm,0.85,YES,7.0,7.0,Microsoft Earnings,1.0,train,2025-10-22,0.85,520.54,2025-10-28,542.07,resolution-1d,2.7,-0.54,4.14,2025-10-22 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-22,2025-10-29,242,event_priority,earnings,2,0.0055635069973014595,0.005564,0.85,,,1,1,1,,,,0,31,0.11475557931764958,16136.74,143363.47,11.2558,9.03,8.42,59,resolution-1d,667.43,632.02,3.9166,35.41,16804.17,26.5218
647869,COIN,Will Coinbase Global (COIN) beat quarterly earnings?,1,llm,0.87,YES,5.0,5.0,Coinbase Earnings,1.0,train,2025-10-24,0.87,354.46,2025-10-28,372.18,profit_lock_5%,5.3,-6.05,5.0,2025-10-24 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-24,2025-11-03,261,event_priority,earnings,2,0.0,0.0,0.87,,,1,1,2,,,,0,46,0.11475557931764958,16305.16,145247.59,11.2258,9.15,8.5,63,profit_lock_5%,815.12,779.18,4.7788,35.94,17120.28,27.0208
647508,CVNA,Will Carvana (CVNA) beat quarterly earnings?,1,llm,0.85,YES,5.0,5.0,Carvana Earnings,0.95,train,2025-10-24,0.85,70.24,2025-10-28,72.35,profit_lock_3%,3.56,-1.91,3.0,2025-10-24 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-24,2025-10-29,246,event_priority,earnings,2,0.026870521695902427,0.026871,0.85,,,2,2,1,,,,0,237,0.11475557931764958,16646.88,145229.95,11.4624,8.96,9.15,64,profit_lock_3%,500.07,463.17,2.7823,36.9,17146.95,27.0621
642131,AMZN,Will Amazon.com (AMZN) beat quarterly earnings?,1,llm,0.86,YES,7.0,7.0,Amazon Earnings,1.0,train,2025-10-21,0.86,222.03,2025-10-29,230.91,profit_lock_4%,4.26,-2.48,4.0,2025-10-21 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-21,2025-10-30,224,event_priority,earnings,2,0.0,0.0,0.86,,,2,2,1,,,,0,2,0.11475557931764958,444.06,144154.84,0.308,0.53,0.57,58,profit_lock_4%,17.76,15.49,3.4874,2.27,461.82,0.7245
648017,SPGI,Will S&P Global (SPGI) beat quarterly earnings?,1,llm,0.94,YES,,0.0,S&P Global Earnings,1.0,train,2025-10-27,0.94,496.64,2025-10-29,473.05,resolution-1d,0.32,-5.17,-4.75,2025-10-27 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-24,2025-10-30,254,event_priority,earnings,2,0.0,0.0,0.94,,,1,1,1,,,,0,34,0.11475557931764958,16885.76,147523.35,11.4462,9.29,8.79,66,resolution-1d,-802.06,-837.36,-4.959,35.3,16083.7,25.2709
647871,LLY,Will Eli Lilly and Company (LLY) beat quarterly earnings?,1,llm,0.93,YES,7.0,7.0,Eli Lilly Earnings,1.0,train,2025-10-27,0.93,826.41,2025-10-29,813.53,resolution-1d,0.37,-2.03,-1.56,2025-10-27 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-24,2025-10-30,260,event_priority,earnings,2,0.0,0.0,0.93,,,2,2,1,,,,0,20,0.11475557931764958,16528.2,147505.27,11.2052,9.27,8.61,67,resolution-1d,-257.6,-292.89,-1.7721,35.29,16270.6,25.5646
647852,BUD,Will Anheuser-Busch (BUD) beat quarterly earnings?,1,llm,0.91,YES,7.0,7.0,Anheuser-Busch Earnings,1.0,train,2025-10-27,0.91,61.63,2025-10-29,61.44,resolution-1d,0.84,-1.15,-0.31,2025-10-27 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-24,2025-10-30,263,event_priority,earnings,2,0.0,0.0,0.91,,,3,3,1,,,,0,274,0.11475557931764958,16886.62,147487.38,11.4495,9.08,9.4,68,resolution-1d,-52.06,-89.14,-0.5279,37.08,16834.56,26.4497
648228,CBOE,Will Cboe Global Markets (CBOE) beat quarterly earnings?,1,llm,0.85,YES,,0.0,Cboe Global Markets Earnings,1.0,train,2025-10-24,0.85,238.75,2025-10-30,236.81,resolution-1d,0.85,-2.92,-0.81,2025-10-24 00:00:00+00:00,2025-10-30 00:00:00+00:00,2025-10-24,2025-10-31,249,event_priority,earnings,2,0.0,0.0,0.85,,,3,2,2,,,,0,54,0.11475557931764958,12892.5,145211.83,8.8784,7.28,6.8,65,resolution-1d,-104.76,-132.68,-1.0291,27.92,12787.74,20.404
652657,FTDR,Will Frontdoor (FTDR) beat quarterly earnings?,1,llm,0.845,YES,,0.0,Frontdoor Earnings,0.95,train,2025-10-29,0.845,66.17,2025-10-31,68.82,profit_lock_4%,4.07,-1.78,4.0,2025-10-29 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-28,2025-11-05,283,event_priority,earnings,2,-0.010458942905438473,-0.010459,0.845,,,2,2,4,,,,0,252,0.11475557931764958,16674.84,145984.2,11.4224,9.02,9.22,73,profit_lock_4%,667.8,630.51,3.7812,37.29,17342.64,27.5384
652465,PLTR,Will Palantir Technologies (PLTR) beat quarterly earnings?,1,llm,0.835,YES,,0.0,Palantir Technologies Earnings,1.0,train,2025-10-29,0.835,198.81,2025-10-31,200.47,resolution-1d,0.43,-4.18,0.83,2025-10-29 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-28,2025-11-03,288,event_priority,earnings,2,0.0022201788983795545,0.00222,0.835,,,3,3,1,,,,0,84,0.11475557931764958,16700.04,145965.96,11.4411,9.16,8.7,74,resolution-1d,139.44,103.58,0.6202,35.86,16839.48,26.7402
643018,IART,Will Integra LifeSciences Holdings (IART) beat quarterly earnings?,1,llm,0.935,YES,5.0,5.0,Integra LifeSciences Earnings,0.9,train,2025-10-30,0.935,11.81,2025-10-31,12.01,resolution-1d,0.0,-6.44,1.69,2025-10-30 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-22,2025-11-03,234,event_priority,earnings,2,-0.026448367334204637,-0.026448,0.935,,,1,1,4,,,,0,1403,0.11475557931764958,16569.43,144629.88,11.4564,9.07,13.2,76,resolution-1d,280.6,235.76,1.4229,44.84,16850.03,26.7497
656785,SONO,Will Sonos (SONO) beat quarterly earnings?,1,llm,0.81,YES,5.0,5.0,Sonos Earnings,1.0,train,2025-10-30,0.81,16.86,2025-10-31,17.17,poly<0.5725772170351875,0.0,-2.55,1.84,2025-10-30 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-30,2025-11-05,299,event_priority,earnings,2,0.0,0.0,0.81,,,2,2,1,,,,0,773,0.11475557931764958,13032.78,144607.61,9.0125,7.24,9.22,77,poly<0.5725772170351875,239.63,206.48,1.5843,33.15,13272.41,21.0719
655266,APP,Will AppLovin (APP) beat quarterly earnings?,1,llm,0.86,YES,,0.0,AppLovin Earnings,0.95,train,2025-10-29,0.86,631.2,2025-11-03,650.14,profit_lock_3%,3.43,-2.22,3.0,2025-10-29 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-29,2025-11-05,295,event_priority,earnings,2,0.0,0.0,0.86,,,1,1,2,,,,0,26,0.11475557931764958,16411.2,146001.91,11.2404,9.15,8.56,72,profit_lock_3%,492.44,456.67,2.7826,35.77,16903.64,26.7143
655400,HOOD,Will Robinhood Markets (HOOD) beat quarterly earnings?,1,llm,0.82,YES,,0.0,Robinhood Markets Earnings,0.95,train,2025-10-29,0.82,144.8,2025-11-03,149.14,profit_lock_3%,3.92,-5.21,3.0,2025-10-29 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-29,2025-11-05,294,event_priority,earnings,2,0.0,0.0,0.82,,,4,4,2,,,,0,115,0.11475557931764958,16652.0,145948.1,11.4095,9.17,8.73,75,profit_lock_3%,499.1,462.83,2.7794,36.27,17151.1,27.1053
657445,AMD,Will Advanced Micro Devices (AMD) beat quarterly earnings?,1,llm,0.815,YES,7.0,7.0,Advanced Micro Devices Earnings,1.0,train,2025-10-31,0.815,256.12,2025-11-03,259.65,resolution-1d,0.0,-1.06,1.38,2025-10-31 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-31,2025-11-04,314,event_priority,earnings,2,0.005022754660535034,0.005023,0.815,,,3,2,2,,,,0,66,0.11475557931764958,16903.92,148074.13,11.4158,9.24,8.8,80,resolution-1d,232.98,196.64,1.1633,36.34,17136.9,27.083
652646,LYFT,Will Lyft (LYFT) beat quarterly earnings?,1,llm,0.855,YES,,0.0,Lyft Earnings,0.95,train,2025-10-28,0.855,20.03,2025-11-04,21.03,profit_lock_5%,5.17,-3.22,5.0,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,289,event_priority,earnings,2,-0.02908378567761405,-0.029084,0.855,,,1,1,2,,,,0,848,0.11475557931764958,16985.44,148310.98,11.4526,9.32,11.46,69,profit_lock_5%,848.0,805.58,4.7428,42.42,17833.44,28.7635
652605,NYT,Will New York Times (NYT) beat quarterly earnings?,1,llm,0.84,YES,,0.0,New York Times Earnings,0.95,train,2025-10-28,0.84,57.42,2025-11-04,57.75,resolution-1d,0.3,-2.59,0.57,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,284,event_priority,earnings,2,0.0020942222248259146,0.002094,0.84,,,2,2,1,,,,0,296,0.11475557931764958,16996.32,148290.2,11.4615,9.32,9.53,70,resolution-1d,97.68,59.88,0.3523,37.8,17094.0,27.5738
652577,CRL,Will Charles River Laboratories (CRL) beat quarterly earnings?,1,llm,0.82,YES,,0.0,Charles River Laboratories Earnings,1.0,train,2025-10-28,0.82,187.93,2025-11-04,177.85,resolution-1d,1.85,-7.47,-5.36,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,290,event_priority,earnings,2,-0.037638294497443714,-0.037638,0.82,,,3,3,3,,,,0,90,0.11475557931764958,16913.7,148271.34,11.4073,9.33,8.81,71,resolution-1d,-907.2,-942.48,-5.5723,35.28,16006.5,25.8205
655451,ATO,Will Atmos Energy (ATO) beat quarterly earnings?,1,llm,0.815,YES,,0.0,Atmos Energy Earnings,0.95,train,2025-10-31,0.815,171.72,2025-11-04,173.95,resolution-1d,0.88,-1.4,1.3,2025-10-31 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-30,2025-11-05,304,event_priority,earnings,2,0.00984505653822998,0.009845,0.815,,,2,2,1,,,,0,98,0.11475557931764958,16828.56,148092.19,11.3636,9.3,8.76,79,resolution-1d,218.54,182.27,1.0831,36.27,17047.1,27.4992
655449,FIS,Will Fidelity National Information Services (FIS) beat quarterly earnings?,1,llm,0.855,YES,,0.0,Fidelity National Information Services Earnings,0.95,train,2025-11-03,0.855,62.2,2025-11-04,63.15,resolution-1d,0.0,-1.8,1.53,2025-11-03 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-29,2025-11-05,298,event_priority,earnings,2,0.0,0.0,0.855,,,3,3,2,,,,0,272,0.11475557931764958,16918.4,149333.55,11.3293,9.3,9.41,84,resolution-1d,258.4,220.74,1.3048,37.66,17176.8,27.7075
657295,ICUI,Will ICU Medical (ICUI) beat quarterly earnings?,1,llm,0.825,YES,5.0,5.0,ICU Medical Earnings,1.0,train,2025-10-31,0.825,120.09,2025-11-05,126.09,profit_lock_5%,5.91,-4.24,5.0,2025-10-31 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,315,event_priority,earnings,2,0.002922987141851241,0.002923,0.825,,,1,1,3,,,,0,141,0.11475557931764958,16932.69,148110.47,11.4325,9.32,8.96,78,profit_lock_5%,846.0,808.61,4.7755,37.39,17778.69,28.4937
657007,EXPE,Will Expedia Group (EXPE) beat quarterly earnings?,1,llm,0.805,YES,6.0,6.0,Expedia Group Earnings,1.0,train,2025-10-31,0.805,220.0,2025-11-05,213.81,resolution-1d,0.0,-5.25,-2.81,2025-10-31 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-30,2025-11-06,308,event_priority,earnings,2,0.0,0.0,0.805,,,4,4,4,,,,0,61,0.11475557931764958,13420.0,148056.09,9.0641,7.45,7.06,81,resolution-1d,-377.59,-406.2,-3.0268,28.61,13042.41,20.9028
657004,ED,Will Consolidated Edison (ED) beat quarterly earnings?,1,llm,0.895,YES,6.0,6.0,Consolidated Edison Earnings,1.0,train,2025-11-03,0.895,96.64,2025-11-05,96.11,resolution-1d,1.41,-1.18,-0.55,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,328,event_priority,earnings,2,-0.007943769833006487,-0.007944,0.895,,,1,1,6,,,,0,177,0.11475557931764958,17105.28,149370.45,11.4516,9.35,9.17,82,resolution-1d,-93.81,-130.77,-0.7645,36.96,17011.47,27.2639
657072,H,Will Hyatt Hotels (H) beat quarterly earnings?,1,llm,0.875,NO,6.0,6.0,Hyatt Hotels Earnings,1.0,train,2025-11-03,0.875,136.66,2025-11-05,138.0,resolution-1d,0.61,-1.81,0.98,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,322,event_priority,earnings,2,-0.02227116673935603,-0.022271,0.875,,,2,2,7,,,,0,125,0.11475557931764958,17082.5,149351.92,11.4378,9.39,8.98,83,resolution-1d,167.5,130.62,0.7647,36.88,17250.0,27.6465
657003,WBD,Will Warner Bros. Discovery (WBD) beat quarterly earnings?,1,llm,0.84,YES,5.0,5.0,Warner Bros. Discovery Earnings,1.0,train,2025-11-03,0.84,22.29,2025-11-05,22.76,resolution-1d,1.48,-1.44,2.11,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,329,event_priority,earnings,2,0.03839037425936964,0.03839,0.84,,,5,5,1,,,,0,2,0.11475557931764958,44.58,149314.84,0.0299,0.0,0.37,85,resolution-1d,0.94,-0.18,-0.3957,1.12,45.52,0.0718
658481,MRX,Will Marex Group (MRX) beat quarterly earnings?,1,llm,0.805,YES,4.0,4.0,Marex Group Earnings,1.0,train,2025-11-04,0.805,30.71,2025-11-05,30.62,resolution-1d,0.0,-1.66,-0.29,2025-11-04 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-11-02,2025-11-06,346,event_priority,earnings,2,0.0,0.0,0.805,,,1,1,1,,,,0,560,0.11475557931764958,17197.6,150043.45,11.4617,9.43,10.56,86,resolution-1d,-50.4,-90.31,-0.5252,39.91,17147.2,27.4793
668475,PXLW,Will Pixelworks (PXLW) beat quarterly earnings?,1,llm,0.835,YES,3.0,3.0,Pixelworks Earnings,0.95,train,2025-11-07,0.835,6.28,2025-11-10,6.13,resolution-1d,0.0,-8.44,-2.39,2025-11-07 00:00:00+00:00,2025-11-10 00:00:00+00:00,2025-11-07,2025-11-11,358,event_priority,earnings,2,0.02782325246794448,0.027823,0.835,,,3,3,1,,,,0,2685,0.11475557931764958,16861.8,147176.56,11.4569,9.25,17.83,89,resolution-1d,-402.75,-456.48,-2.7072,53.73,16459.05,26.3665
668496,CSCO,Will Cisco Systems (CSCO) beat quarterly earnings?,1,llm,0.885,YES,7.0,7.0,Cisco Systems Earnings,1.0,train,2025-11-07,0.885,71.07,2025-11-11,71.71,resolution-1d,2.01,-0.75,0.9,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-12,353,event_priority,earnings,2,0.0004222801085340677,0.000422,0.885,,,2,2,3,,,,0,237,0.11475557931764958,16843.59,147195.05,11.443,9.24,9.25,88,resolution-1d,151.68,114.55,0.6801,37.13,16995.27,27.3125
668460,CRCL,Will Circle Internet Group (CRCL) beat quarterly earnings?,1,llm,0.81,YES,3.0,3.0,Circle Internet Group Earnings,0.95,train,2025-11-10,0.81,104.1,2025-11-11,98.3,resolution-1d,0.0,-5.91,-5.57,2025-11-10 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-12,355,event_priority,earnings,2,0.03129684218138884,0.031297,0.81,,,2,2,1,,,,0,164,0.11475557931764958,17072.4,149274.79,11.4369,9.39,9.11,92,resolution-1d,-951.2,-987.18,-5.7823,35.98,16121.2,25.9081
668497,DIS,Will The Walt Disney Company (DIS) beat quarterly earnings?,1,llm,0.905,YES,6.0,6.0,The Walt Disney Company Earnings,1.0,train,2025-11-07,0.905,110.74,2025-11-12,116.65,resolution-1d,3.82,-0.63,5.34,2025-11-07 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-07,2025-11-13,357,event_priority,earnings,2,0.00226264824720368,0.002263,0.905,,,1,1,2,,,,0,152,0.11475557931764958,16832.48,147213.27,11.4341,9.27,8.95,87,resolution-1d,898.32,861.0,5.1151,37.32,17730.8,28.5176
668506,AMAT,Will Applied Materials (AMAT) beat quarterly earnings?,1,llm,0.8,YES,6.0,6.0,Applied Materials Earnings,1.0,train,2025-11-07,0.8,230.07,2025-11-12,230.73,resolution-1d,2.81,-2.91,0.29,2025-11-07 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-07,2025-11-13,359,event_priority,earnings,2,-0.014816047073883953,-0.014816,0.8,,,4,4,4,,,,0,73,0.11475557931764958,16795.11,147149.48,11.4136,9.26,8.75,90,resolution-1d,48.18,12.17,0.0724,36.01,16843.29,27.0904
668512,GAMB,Will Gambling.com Group (GAMB) beat quarterly earnings?,1,llm,0.84,YES,4.0,4.0,Gambling.com Group Earnings,0.95,train,2025-11-10,0.84,6.88,2025-11-12,6.83,resolution-1d,2.03,-2.47,-0.73,2025-11-10 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-07,2025-11-13,352,event_priority,earnings,2,-0.004490978105107568,-0.004491,0.84,,,1,1,3,,,,0,2486,0.11475557931764958,17103.68,149301.4,11.4558,9.35,17.25,91,resolution-1d,-124.3,-177.39,-1.0371,53.09,16979.38,27.2958
