market_id,symbol,question,polarity,polarity_source,pct,converged,asset_confidence,question_confidence,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_candidate_order,allocation_mode,event_family,event_priority,feat_runup_since_t0,rank_runup_clipped,entry_prob_rank_value,supporting_market_ids,supporting_questions,same_day_rank,entry_prob_rank,runup_rank,skip_reason,preempted_trade_id,preempt_reason,duplicate_signal_upgrade,_qty,_position_size_pct,_asset_entry_notional,_equity_at_entry,invested_frac_pct,_benchmark_sell_cost,_asset_buy_cost,allocation_trade_id,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
614614,MS,Will Morgan Stanley (MS) beat quarterly earnings?,1,llm,0.81,YES,6.0,6.0,Morgan Stanley Earnings,0.95,train,2025-09-29,0.81,161.16,2025-10-13,155.13,resolution-1d,0.66,-5.78,-3.74,2025-09-29 00:00:00+00:00,2025-10-13 00:00:00+00:00,2025-09-27,2025-10-15,148,event_priority,earnings,2,0.0,0.0,0.81,,,1,1,1,,,,0,4,0.12,644.64,139866.57,0.4609,0.77,0.67,42,resolution-1d,-24.12,-26.9,-4.1724,2.78,620.52,0.9339
619538,KEY,Will Key (KEY) beat quarterly earnings?,1,llm,0.72,YES,6.0,6.0,KeyCorp Earnings,0.98,train,2025-10-07,0.72,18.41,2025-10-14,18.01,resolution-1d,0.49,-6.68,-2.17,2025-10-07 00:00:00+00:00,2025-10-14 00:00:00+00:00,2025-10-04,2025-10-16,154,event_priority,earnings,2,0.006482924386868927,0.006483,0.72,,,1,1,1,,,,0,908,0.12,16716.28,139491.72,11.9837,9.16,11.54,47,resolution-1d,-363.2,-404.23,-2.4182,41.03,16353.08,24.6633
619541,STT,Will State Street (STT) beat quarterly earnings?,1,llm,0.88,YES,6.0,6.0,State Street Earnings,0.95,train,2025-10-06,0.88,116.9,2025-10-15,116.71,resolution-1d,1.15,-5.16,-0.16,2025-10-06 00:00:00+00:00,2025-10-15 00:00:00+00:00,2025-10-04,2025-10-17,165,event_priority,earnings,2,0.026459693708535292,0.02646,0.88,,,1,1,2,,,,0,143,0.12,16716.7,139888.44,11.95,9.17,8.86,46,resolution-1d,-27.17,-63.2,-0.378,36.03,16689.53,25.0636
627739,AAL,Will American Airlines Group (AAL) beat quarterly earnings?,1,llm,0.85,YES,6.0,6.0,American Airlines Earnings,1.0,train,2025-10-13,0.85,11.74,2025-10-15,12.21,profit_lock_4%,4.6,-1.87,4.0,2025-10-13 00:00:00+00:00,2025-10-15 00:00:00+00:00,2025-10-10,2025-10-23,195,event_priority,earnings,2,-0.024555457370799894,-0.024555,0.85,,,1,1,1,,,,0,1409,0.12,16541.66,138054.35,11.982,9.09,13.2,52,profit_lock_4%,662.23,616.99,3.7299,45.24,17203.89,25.8294
627753,LVS,Will Las Vegas Sands (LVS) beat quarterly earnings?,1,llm,0.755,NO,6.0,6.0,Las Vegas Sands Earnings,1.0,train,2025-10-13,0.755,46.47,2025-10-15,48.33,profit_lock_4%,4.17,-1.21,4.0,2025-10-13 00:00:00+00:00,2025-10-15 00:00:00+00:00,2025-10-09,2025-10-22,192,event_priority,earnings,2,-0.026468928764700528,-0.026469,0.755,,,2,2,2,,,,0,356,0.12,16543.32,138032.06,11.9851,9.09,9.52,53,profit_lock_4%,662.16,624.28,3.7736,37.88,17205.48,25.8373
627660,DGX,Will Quest Diagnostics (DGX) beat quarterly earnings?,1,llm,0.9,YES,6.0,6.0,Quest Diagnostics Earnings,1.0,train,2025-10-08,0.9,180.89,2025-10-16,186.32,profit_lock_3%,3.99,-1.3,3.0,2025-10-08 00:00:00+00:00,2025-10-16 00:00:00+00:00,2025-10-08,2025-10-21,182,event_priority,earnings,2,0.0,0.0,0.9,,,1,1,1,,,,0,92,0.12,16641.88,138834.06,11.9869,9.14,8.67,48,profit_lock_3%,499.56,463.44,2.7848,36.12,17141.44,25.919
627658,PM,Will Philip Morris International (PM) beat quarterly earnings?,1,llm,0.92,YES,7.0,7.0,Philip Morris International Earnings,1.0,train,2025-10-09,0.92,156.85,2025-10-20,158.06,resolution-1d,2.99,-2.13,0.77,2025-10-09 00:00:00+00:00,2025-10-20 00:00:00+00:00,2025-10-08,2025-10-21,184,event_priority,earnings,2,0.0,0.0,0.92,,,1,1,2,,,,0,106,0.12,16626.1,138884.76,11.9711,9.14,8.68,50,resolution-1d,128.26,92.51,0.5564,35.75,16754.36,24.9314
637869,COUR,Will Coursera (COUR) beat quarterly earnings?,1,llm,0.775,NO,5.0,5.0,Coursera Earnings,1.0,train,2025-10-17,0.775,10.03,2025-10-21,10.63,profit_lock_6%,6.48,-1.2,6.0,2025-10-17 00:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-17,2025-10-23,213,event_priority,earnings,2,-0.005946523162470907,-0.005947,0.775,,,1,1,5,,,,0,1680,0.12,16850.4,140617.15,11.9832,9.26,14.31,54,profit_lock_6%,1008.0,959.86,5.6963,48.14,17858.4,26.5665
637819,NTRS,Will Northern Trust (NTRS) beat quarterly earnings?,1,llm,0.77,YES,6.0,6.0,Northern Trust Earnings,1.0,train,2025-10-17,0.77,124.82,2025-10-21,129.81,profit_lock_4%,4.3,-2.96,4.0,2025-10-17 00:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-17,2025-10-22,200,event_priority,earnings,2,0.00200690375381285,0.002007,0.77,,,2,2,3,,,,0,135,0.12,16850.7,140593.59,11.9854,9.25,8.9,55,profit_lock_4%,673.65,636.68,3.7783,36.97,17524.35,26.0774
637859,WDFC,Will WD-40 Company (WDFC) beat quarterly earnings?,1,llm,0.805,YES,5.0,5.0,WD-40 Company Earnings,1.0,train,2025-10-20,0.805,193.07,2025-10-21,198.58,resolution-1d,0.0,-2.94,2.85,2025-10-20 00:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-17,2025-10-22,207,event_priority,earnings,2,0.026442151657560142,0.026442,0.805,,,2,2,1,,,,0,35,0.12,6757.45,142673.25,4.7363,3.92,3.73,60,resolution-1d,192.85,177.36,2.6247,15.49,6950.3,10.342
637884,TMUS,Will T-Mobile US (TMUS) beat quarterly earnings?,1,llm,0.76,YES,7.0,7.0,T-Mobile US Earnings,1.0,train,2025-10-17,0.76,229.33,2025-10-22,227.4,resolution-1d,0.53,-4.6,-0.84,2025-10-17 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,204,event_priority,earnings,2,0.012718061036100403,0.012718,0.76,,,3,3,1,,,,0,73,0.12,16741.09,140575.44,11.909,9.25,8.72,56,resolution-1d,-140.89,-176.61,-1.055,35.72,16600.2,24.8315
637876,HAS,Will Hasbro (HAS) beat quarterly earnings?,1,llm,0.76,YES,6.0,6.0,Hasbro Earnings,1.0,train,2025-10-17,0.76,74.81,2025-10-22,75.16,resolution-1d,1.0,-1.3,0.47,2025-10-17 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,211,event_priority,earnings,2,0.005510699251427109,0.005511,0.76,,,4,3,2,,,,0,225,0.12,16832.25,140557.47,11.9754,9.19,9.2,57,resolution-1d,78.75,41.85,0.2486,36.9,16911.0,25.2957
637883,SSNC,Will SS&C Technologies Holdings (SSNC) beat quarterly earnings?,1,llm,0.74,YES,6.0,6.0,SS&C Technologies Earnings,1.0,train,2025-10-17,0.74,79.68,2025-10-22,82.07,profit_lock_3%,3.94,-0.77,3.0,2025-10-17 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,199,event_priority,earnings,2,0.0017601130002138365,0.00176,0.74,,,5,5,4,,,,0,211,0.12,16812.48,140539.07,11.9629,9.24,9.14,58,profit_lock_3%,504.29,467.03,2.7779,37.26,17316.77,25.9028
637877,HON,Will Honeywell International (HON) beat quarterly earnings?,1,llm,0.845,YES,7.0,7.0,Honeywell International Earnings,1.0,train,2025-10-20,0.845,194.18,2025-10-22,194.73,resolution-1d,2.22,-0.83,0.28,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,215,event_priority,earnings,2,-0.0010336721162086393,-0.001034,0.845,,,1,1,11,,,,0,88,0.12,17087.84,142691.09,11.9754,9.37,8.89,59,resolution-1d,48.4,11.84,0.0693,36.56,17136.24,25.6333
637871,F,Will Ford Motor (F) beat quarterly earnings?,1,llm,0.735,YES,6.0,6.0,Ford Motor Earnings,1.0,train,2025-10-21,0.735,12.56,2025-10-23,12.34,resolution-1d,0.32,-3.9,-1.75,2025-10-21 00:00:00+00:00,2025-10-23 00:00:00+00:00,2025-10-17,2025-10-24,205,event_priority,earnings,2,0.015332223908436804,0.015332,0.735,,,3,3,1,,,,0,646,0.12,8113.76,143135.46,5.6686,4.61,6.32,63,resolution-1d,-142.12,-163.85,-2.0194,21.73,7971.64,11.8507
643017,EA,Will Electronic Arts (EA) beat quarterly earnings?,1,llm,0.83,YES,6.0,6.0,Electronic Arts Earnings,0.95,train,2025-10-22,0.83,200.75,2025-10-27,200.5,resolution-1d,0.07,-0.22,-0.12,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,235,event_priority,earnings,2,0.0009972423096427097,0.000997,0.83,,,2,2,2,,,,0,85,0.12,17063.75,142452.94,11.9785,9.15,8.88,65,resolution-1d,-21.25,-57.49,-0.3369,36.24,17042.5,24.8443
643022,JBLU,Will JetBlue Airways (JBLU) beat quarterly earnings?,1,llm,0.795,YES,5.0,5.0,JetBlue Airways Earnings,0.95,train,2025-10-22,0.795,4.62,2025-10-27,4.72,resolution-1d,1.73,-2.16,2.16,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,232,event_priority,earnings,2,-0.008583683082144522,-0.008584,0.795,,,3,3,6,,,,0,3692,0.12,17057.04,142434.9,11.9753,9.36,21.45,66,resolution-1d,369.2,307.22,1.8012,61.98,17426.24,25.3854
643038,SOFI,Will SoFi Technologies (SOFI) beat quarterly earnings?,1,llm,0.795,YES,5.0,5.0,SoFi Technologies Earnings,0.95,train,2025-10-22,0.795,27.19,2025-10-27,29.64,profit_lock_9%,9.86,-2.98,9.0,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,240,event_priority,earnings,2,-0.054260850989300224,-0.054261,0.795,,,4,3,9,,,,0,626,0.12,17020.94,142404.09,11.9526,9.35,10.7,67,profit_lock_9%,1533.7,1492.05,8.766,41.65,18554.64,27.0461
643033,MSCI,Will MSCI (MSCI) beat quarterly earnings?,1,llm,0.76,YES,7.0,7.0,MSCI Earnings,0.9,train,2025-10-23,0.76,538.75,2025-10-27,546.86,resolution-1d,1.69,-1.05,1.51,2025-10-23 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,238,event_priority,earnings,2,-0.005089199930692234,-0.005089,0.76,,,1,1,2,,,,0,14,0.12,7542.5,142618.47,5.2886,4.55,4.12,68,resolution-1d,113.54,96.31,1.2768,17.23,7656.04,11.1603
642128,RCL,Will Royal Caribbean Cruises (RCL) beat quarterly earnings?,1,llm,0.755,YES,7.0,7.0,Royal Caribbean Earnings,1.0,train,2025-10-23,0.755,316.88,2025-10-27,320.26,resolution-1d,1.92,-1.74,1.07,2025-10-23 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-21,2025-10-28,221,event_priority,earnings,2,0.0,0.0,0.755,,,2,2,1,,,,0,1,0.12,316.88,142609.8,0.2222,0.0,0.51,69,resolution-1d,3.38,1.84,0.5811,1.54,320.26,0.4659
627749,VZ,Will Verizon Communications (VZ) beat quarterly earnings?,1,llm,0.71,YES,7.0,7.0,Verizon Communications Earnings,1.0,train,2025-10-10,0.71,39.85,2025-10-28,39.32,resolution-1d,2.56,-3.66,-1.33,2025-10-10 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-09,2025-10-29,193,event_priority,earnings,2,-0.01185861247310005,-0.011859,0.71,,,1,1,1,,,,0,411,0.12,16378.35,136737.83,11.9779,9.0,9.63,51,resolution-1d,-217.83,-254.85,-1.556,37.02,16160.52,23.4945
642130,GOOGL,Will Alphabet (GOOGL) beat quarterly earnings?,1,llm,0.88,YES,7.0,7.0,Alphabet Earnings,1.0,train,2025-10-21,0.88,250.46,2025-10-28,267.99,profit_lock_7%,7.86,-2.52,7.0,2025-10-21 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-21,2025-10-29,223,event_priority,earnings,2,0.0,0.0,0.88,,,1,1,2,,,,0,68,0.12,17031.28,143171.98,11.8957,9.41,8.87,61,profit_lock_7%,1192.04,1154.34,6.7778,37.7,18223.32,26.4954
643054,MSFT,Will Microsoft (MSFT) beat quarterly earnings?,1,llm,0.85,YES,7.0,7.0,Microsoft Earnings,1.0,train,2025-10-22,0.85,520.54,2025-10-28,542.07,resolution-1d,2.7,-0.54,4.14,2025-10-22 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-22,2025-10-29,242,event_priority,earnings,2,0.0055635069973014595,0.005564,0.85,,,1,1,1,,,,0,32,0.12,16657.28,142470.99,11.6917,9.37,8.68,64,resolution-1d,688.96,652.39,3.9166,36.57,17346.24,25.2201
648224,WAY,Will Waystar Holding (WAY) beat quarterly earnings?,1,llm,0.735,YES,,0.0,Waystar Holding Earnings,1.0,train,2025-10-27,0.735,39.33,2025-10-28,39.49,resolution-1d,0.0,-0.86,0.41,2025-10-27 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-25,2025-10-29,275,event_priority,earnings,2,0.0,0.0,0.735,,,2,2,1,,,,0,446,0.12,17541.18,146388.49,11.9826,9.59,10.33,71,resolution-1d,71.36,31.44,0.1792,39.92,17612.54,25.6055
0x902a21e79f5e818458f783575c3c02f51971fff136fc6c41a9ddc8132ae3bd96,MSTR,Will Strategy (MSTR) beat quarterly earnings?,1,llm,0.735,NO,,,MicroStrategy Earnings,1.0,train,2025-10-27,0.735,295.63,2025-10-28,284.64,poly<0.5277193766613703,0.0,-3.85,-3.72,2025-10-27 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-25,2025-10-30,279,event_priority,earnings,2,0.0,0.0,0.735,,,3,2,1,,,,0,59,0.12,17442.17,146368.57,11.9166,9.62,9.07,72,poly<0.5277193766613703,-648.41,-685.05,-3.9276,36.64,16793.76,24.4168
613046,XOM,Will Exxon Mobil (XOM) beat quarterly earnings?,1,llm,0.775,YES,6.0,6.0,Exxon Mobil Earnings,1.0,train,2025-09-26,0.775,117.22,2025-10-29,116.45,resolution-1d,0.0,-5.83,-0.66,2025-09-26 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-09-26,2025-10-31,131,event_priority,earnings,2,0.014101608568683588,0.014102,0.775,,,7,7,1,,,,0,142,0.12,16645.24,139563.63,11.9266,9.03,8.82,40,resolution-1d,-109.34,-145.02,-0.8713,35.68,16535.9,24.0301
642131,AMZN,Will Amazon.com (AMZN) beat quarterly earnings?,1,llm,0.86,YES,7.0,7.0,Amazon Earnings,1.0,train,2025-10-21,0.86,222.03,2025-10-29,230.91,profit_lock_4%,4.26,-2.48,4.0,2025-10-21 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-21,2025-10-30,224,event_priority,earnings,2,0.0,0.0,0.86,,,2,2,2,,,,0,77,0.12,17096.31,143153.71,11.9426,9.35,8.9,62,profit_lock_4%,683.76,646.55,3.7818,37.21,17780.07,25.8385
647888,EL,Will Estée Lauder Companies (EL) beat quarterly earnings?,1,llm,0.725,YES,5.0,5.0,Estée Lauder Earnings,1.0,train,2025-10-27,0.725,100.46,2025-10-29,97.36,resolution-1d,0.0,-3.85,-3.09,2025-10-27 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-24,2025-10-30,252,event_priority,earnings,2,0.0,0.0,0.725,,,4,4,1,,,,0,84,0.12,8438.64,146349.88,5.7661,4.78,4.57,73,resolution-1d,-260.4,-278.85,-3.3045,18.45,8178.24,11.8843
652465,PLTR,Will Palantir Technologies (PLTR) beat quarterly earnings?,1,llm,0.705,YES,,0.0,Palantir Technologies Earnings,1.0,train,2025-10-28,0.705,189.6,2025-10-30,199.08,profit_lock_5%,5.41,-1.49,5.0,2025-10-28 00:00:00+00:00,2025-10-30 00:00:00+00:00,2025-10-28,2025-11-03,288,event_priority,earnings,2,0.0022201788983795545,0.00222,0.705,,,5,5,1,,,,0,86,0.12,16305.6,145521.97,11.2049,9.02,8.5,78,profit_lock_5%,815.28,779.47,4.7804,35.81,17120.88,25.1572
643018,IART,Will Integra LifeSciences Holdings (IART) beat quarterly earnings?,1,llm,0.78,YES,5.0,5.0,Integra LifeSciences Earnings,0.9,train,2025-10-29,0.78,15.43,2025-10-30,12.6,trailing_3.9ATR,0.0,-28.39,-18.35,2025-10-29 00:00:00+00:00,2025-10-30 00:00:00+00:00,2025-10-22,2025-11-03,234,event_priority,earnings,2,-0.026448367334204637,-0.026448,0.78,,,3,3,5,,,,0,533,0.12,8224.19,144473.97,5.6925,4.65,5.98,81,trailing_3.9ATR,-1508.39,-1528.13,-18.581,19.74,6715.8,9.8652
656785,SONO,Will Sonos (SONO) beat quarterly earnings?,1,llm,0.81,YES,5.0,5.0,Sonos Earnings,1.0,train,2025-10-30,0.81,16.86,2025-10-31,17.17,poly<0.5277193766613703,0.0,-2.55,1.84,2025-10-30 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-30,2025-11-05,299,event_priority,earnings,2,0.0,0.0,0.81,,,3,3,4,,,,0,9,0.12,151.74,141564.64,0.1072,0.0,0.43,84,poly<0.5277193766613703,2.79,1.5,0.9896,1.29,154.53,0.2253
655400,HOOD,Will Robinhood Markets (HOOD) beat quarterly earnings?,1,llm,0.82,YES,,0.0,Robinhood Markets Earnings,0.95,train,2025-10-29,0.82,144.8,2025-11-03,149.14,profit_lock_3%,3.92,-5.21,3.0,2025-10-29 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-29,2025-11-05,294,event_priority,earnings,2,0.0,0.0,0.82,,,2,2,1,,,,0,119,0.12,17231.2,144492.36,11.9253,9.35,9.03,80,profit_lock_3%,516.46,479.08,2.7803,37.38,17747.66,25.9441
652646,LYFT,Will Lyft (LYFT) beat quarterly earnings?,1,llm,0.855,YES,,0.0,Lyft Earnings,0.95,train,2025-10-28,0.855,20.03,2025-11-04,21.03,profit_lock_5%,5.17,-3.22,5.0,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,289,event_priority,earnings,2,-0.02908378567761405,-0.029084,0.855,,,1,1,5,,,,0,871,0.12,17446.13,145600.25,11.9822,9.55,11.77,74,profit_lock_5%,871.0,827.47,4.743,43.53,18317.13,27.0939
652605,NYT,Will New York Times (NYT) beat quarterly earnings?,1,llm,0.84,YES,,0.0,New York Times Earnings,0.95,train,2025-10-28,0.84,57.42,2025-11-04,57.75,resolution-1d,0.3,-2.59,0.57,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,284,event_priority,earnings,2,0.0020942222248259146,0.002094,0.84,,,2,2,2,,,,0,303,0.12,17398.26,145578.93,11.9511,9.57,9.76,75,resolution-1d,99.99,61.27,0.3522,38.72,17498.25,25.8854
652577,CRL,Will Charles River Laboratories (CRL) beat quarterly earnings?,1,llm,0.82,YES,,0.0,Charles River Laboratories Earnings,1.0,train,2025-10-28,0.82,187.93,2025-11-04,177.85,resolution-1d,1.85,-7.47,-5.36,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,290,event_priority,earnings,2,-0.037638294497443714,-0.037638,0.82,,,3,3,6,,,,0,92,0.12,17289.56,145559.6,11.878,9.54,8.99,76,resolution-1d,-927.36,-963.4,-5.5721,36.04,16362.2,24.2058
652657,FTDR,Will Frontdoor (FTDR) beat quarterly earnings?,1,llm,0.77,YES,,0.0,Frontdoor Earnings,0.95,train,2025-10-28,0.77,68.12,2025-11-04,65.74,resolution-1d,1.09,-6.03,-3.49,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,283,event_priority,earnings,2,-0.010458942905438473,-0.010459,0.77,,,4,4,4,,,,0,256,0.12,17438.72,145541.06,11.982,9.48,9.62,77,resolution-1d,-609.28,-646.91,-3.7096,37.63,16829.44,24.8962
655266,APP,Will AppLovin (APP) beat quarterly earnings?,1,llm,0.86,YES,,0.0,AppLovin Earnings,0.95,train,2025-10-29,0.86,631.2,2025-11-04,650.14,profit_lock_3%,3.75,-3.69,3.0,2025-10-29 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-29,2025-11-05,295,event_priority,earnings,2,0.0,0.0,0.86,,,1,1,1,,,,0,27,0.12,17042.4,144510.73,11.7932,9.5,8.87,79,profit_lock_3%,511.38,474.28,2.7829,37.1,17553.78,25.9686
655460,HUBS,Will HubSpot (HUBS) beat quarterly earnings?,1,llm,0.825,YES,,0.0,HubSpot Earnings,0.95,train,2025-10-30,0.825,477.62,2025-11-04,496.72,profit_lock_4%,4.26,-2.76,4.0,2025-10-30 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-30,2025-11-05,300,event_priority,earnings,2,0.024671758603938,0.024672,0.825,,,1,1,1,,,,0,35,0.12,16716.7,141590.42,11.8064,9.31,8.71,82,profit_lock_4%,668.5,631.92,3.7802,36.58,17385.2,25.7192
655399,QCOM,Will Qualcomm (QCOM) beat quarterly earnings?,1,llm,0.82,YES,,0.0,Qualcomm Earnings,0.95,train,2025-10-30,0.82,177.26,2025-11-04,182.58,profit_lock_3%,3.49,-2.8,3.0,2025-10-30 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-30,2025-11-05,302,event_priority,earnings,2,-0.007891664389989561,-0.007892,0.82,,,2,2,13,,,,0,39,0.12,6913.14,141572.4,4.8831,3.95,3.81,83,profit_lock_3%,207.48,191.71,2.7731,15.77,7120.62,10.5334
648038,TFX,Will Teleflex (TFX) beat quarterly earnings?,1,llm,0.82,YES,,0.0,Teleflex Earnings,1.0,train,2025-10-27,0.82,132.55,2025-11-05,124.75,resolution-1d,0.07,-9.45,-5.88,2025-10-27 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-25,2025-11-06,278,event_priority,earnings,2,0.0,0.0,0.82,,,1,1,1,,,,0,132,0.12,17496.6,146407.33,11.9506,9.62,9.21,70,resolution-1d,-1029.6,-1066.16,-6.0935,36.56,16467.0,24.2765
657295,ICUI,Will ICU Medical (ICUI) beat quarterly earnings?,1,llm,0.825,YES,5.0,5.0,ICU Medical Earnings,1.0,train,2025-10-31,0.825,120.09,2025-11-05,126.09,profit_lock_5%,5.91,-4.24,5.0,2025-10-31 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,315,event_priority,earnings,2,0.002922987141851241,0.002923,0.825,,,2,2,6,,,,0,1,0.12,120.09,144203.43,0.0833,0.43,0.41,85,profit_lock_5%,6.0,4.33,3.6063,1.67,126.09,0.1849
657072,H,Will Hyatt Hotels (H) beat quarterly earnings?,1,llm,0.875,NO,6.0,6.0,Hyatt Hotels Earnings,1.0,train,2025-11-03,0.875,136.66,2025-11-05,138.0,resolution-1d,0.61,-1.81,0.98,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,322,event_priority,earnings,2,-0.02227116673935603,-0.022271,0.875,,,1,1,13,,,,0,126,0.12,17219.16,144290.23,11.9337,9.47,9.05,86,resolution-1d,168.84,131.67,0.7647,37.17,17388.0,25.6344
668475,PXLW,Will Pixelworks (PXLW) beat quarterly earnings?,1,llm,0.835,YES,3.0,3.0,Pixelworks Earnings,0.95,train,2025-11-07,0.835,6.28,2025-11-10,6.13,resolution-1d,0.0,-8.44,-2.39,2025-11-07 00:00:00+00:00,2025-11-10 00:00:00+00:00,2025-11-07,2025-11-11,358,event_priority,earnings,2,0.02782325246794448,0.027823,0.835,,,3,3,2,,,,0,2753,0.12,17288.84,144344.21,11.9775,9.47,18.28,89,resolution-1d,-412.95,-468.02,-2.707,55.07,16875.89,24.725
668496,CSCO,Will Cisco Systems (CSCO) beat quarterly earnings?,1,llm,0.885,YES,7.0,7.0,Cisco Systems Earnings,1.0,train,2025-11-07,0.885,71.07,2025-11-11,71.71,resolution-1d,2.01,-0.75,0.9,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-12,353,event_priority,earnings,2,0.0004222801085340677,0.000422,0.885,,,2,2,5,,,,0,243,0.12,17270.01,144363.17,11.9629,9.48,9.49,88,resolution-1d,155.52,117.45,0.6801,38.07,17425.53,25.4853
668512,GAMB,Will Gambling.com Group (GAMB) beat quarterly earnings?,1,llm,0.775,YES,4.0,4.0,Gambling.com Group Earnings,0.95,train,2025-11-07,0.775,6.65,2025-11-11,6.92,profit_lock_4%,4.96,-2.78,4.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-13,352,event_priority,earnings,2,-0.004490978105107568,-0.004491,0.775,,,5,5,6,,,,0,2599,0.12,17283.35,144297.99,11.9775,9.47,17.74,91,profit_lock_4%,701.73,646.6,3.7412,55.13,17985.08,26.2916
668460,CRCL,Will Circle Internet Group (CRCL) beat quarterly earnings?,1,llm,0.765,YES,3.0,3.0,Circle Internet Group Earnings,0.95,train,2025-11-07,0.765,103.14,2025-11-11,110.36,profit_lock_7%,7.17,-6.83,7.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-12,355,event_priority,earnings,2,0.03129684218138884,0.031297,0.765,,,6,6,1,,,,0,167,0.12,17224.38,144270.79,11.9389,9.48,9.2,92,profit_lock_7%,1205.74,1167.19,6.7764,38.55,18430.12,26.955
668514,SPCE,Will Virgin Galactic Holdings (SPCE) beat quarterly earnings?,1,llm,0.735,YES,3.0,3.0,Virgin Galactic Earnings,0.95,train,2025-11-07,0.735,3.59,2025-11-11,3.73,profit_lock_4%,4.46,-6.69,4.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-13,351,event_priority,earnings,2,0.0027932934850189994,0.002793,0.735,,,7,7,3,,,,0,4812,0.12,17275.08,144252.1,11.9756,9.45,25.48,93,profit_lock_4%,673.68,603.13,3.4913,70.55,17948.76,26.2271
668497,DIS,Will The Walt Disney Company (DIS) beat quarterly earnings?,1,llm,0.905,YES,6.0,6.0,The Walt Disney Company Earnings,1.0,train,2025-11-07,0.905,110.74,2025-11-12,116.65,resolution-1d,3.82,-0.63,5.34,2025-11-07 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-07,2025-11-13,357,event_priority,earnings,2,0.00226264824720368,0.002263,0.905,,,1,1,4,,,,0,156,0.12,17275.44,144381.81,11.9651,9.45,9.18,87,resolution-1d,921.96,883.74,5.1156,38.22,18197.4,26.5999
668506,AMAT,Will Applied Materials (AMAT) beat quarterly earnings?,1,llm,0.8,YES,6.0,6.0,Applied Materials Earnings,1.0,train,2025-11-07,0.8,230.07,2025-11-12,230.73,resolution-1d,2.81,-2.91,0.29,2025-11-07 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-07,2025-11-13,359,event_priority,earnings,2,-0.014816047073883953,-0.014816,0.8,,,4,4,7,,,,0,75,0.12,17255.25,144316.45,11.9565,9.49,8.98,90,resolution-1d,49.5,12.55,0.0728,36.95,17304.75,25.2953
